,code,img_text
로고폴리에 고마움을 표하는 고객님, 디자인
고민을 해결해서 고마웠다는 고객님들을
보면서 제가 더 많은 감동을 받았습니다.
고객님의 피드백을 모아 수정과 보완을
반복하며 로고폴리의 정식 1차전을
와디즈에서 런칭할 수 있게 되었습니다.
저는 지금도 매일매일 고객분들과 통화를
합니다. 그리고 고객님의 피드백을 모으고
정리합니다. 와디즈를 통해 구매하시는
모든분들과도 이야기를 나눌 예정입니다.
항상 여러분들의 목소리에
더욱 큰 힘을 얻습니다.
저는 로고폴리를 편의점 도시락에
비유하곤 합니다.
누가
로고볼
누구나 쉽게 접근가능하면서, 가성비가 좋고,
맛도 좋은 편의점 도시락처럼 로고폴리
로고가 필요하신분들에게 쉽고 편하게
나만의 로고하나쯤은 가져갈수 있는
곳이구나라는 느낌을 전달하고 싶습니다.
의견을
와디즈디자인작업중입니다
저의 꿈은
""국민로고플랫폼, 천만회원 로고폴리""입니다.
오로지 로고에
집중한 대한민국
만
로고디자인 플랫폼으로 이 멋진 서비스를
최대
한
많은 분들에게 알리고 여러분들의
모
펀딩을
위
해
와디
되었습니다.
서비
아
즈에
통
moon
한층 더 개선하기
스를
로고폴리를 런칭하게
서
모바일, 영 어버전
모아진 자금은, 로고폴리의
해
개발하고 서비스를
을
개선하는데 사용될
감사합니다.
예정입니다.
로고폴리 대표 박설희드림.다운로드 파일 미리알고가자!
디자인 파일구성
토리튜브
일상이야기
PNG이미지
다운로드 파일안내
A::))
토리튜브
반려견일상이야기
SVG파일은 일러스트 프로그램에서 열려요.
제품제작까지 가능한 원본파일이에요.
* 일러스트 프로그램이 있어야 해요.
SVG원본파일
1. 이미지파일
확장자가 png 로 끝나는 파일은 이미지 파일이에요.
2. 원본파일
확장자가 svg로 끝나는 파일로, 원본파일이에요. 명함, 간판, 모든 범위의
제품 제작이 가능한원본으로 일러스트 프로그램에서 열려요.
편집이 가능한 원본이에요.
4
다운로드 파일 미리알고가자!
상업적 사용범위
<상업적 사용가능 범위>
1. 쇼핑몰, 앱, 웹, 홈페이지, SNS 프로필 (블로그, 인스타그램, 유튜브,
페이스북 등등)
2. 명함, 간판, 브로슈어, 메뉴판 등 기타 모든 범위의 제품군
-자세한사항은 로고폴리 약관 참조
<필독 사용불가 범위>
1. 상표등록 불가
2. 디자인 납품, 다운로드되는 형태의 모든 서비스 업로드 등
3. 공모전 제출 불가
PC버전에서만 로고를 만들어요!
PC화면 캔바스
데스크탑, 노트북이용!
PC화면에서
이용해주세요!
ㅂㅂ
현재 로고폴리는 PC버전 캔바스에서만 디자인을 만들 수 있습니다.
데스크탑 또는 노트북을 통해 로고폴리캔바스를 이용해주세요.Better
LOGOPOLLY
리워드 구성
구성 1
38,500원 x 3장 = 115,500원 50%↓
Z 57,700원
셀프로고 쿠폰 3장, 50% 할인 가격
구성 2
38,500원 x 2장 = 77,009 원
구성 3
50%+
7.
→ 38,500원
셀프로고 쿠폰 2장, 50% 할인 가격
38,500원 x 1장 = 38,500원
30% +
33,000원 x 1장 = 23,000원 49,900원
명함제작배송
셀프로고 쿠폰 1장, 명함제작 배송[고급지 200매]
구성 4
38,500원 x 1장 = 30,507 원 25% +
28,800원
셀프로고 쿠폰 1장, 25% 할인 가격LOGOPOLLY
리워드 발송방법
길동이
안녕하세요
오후 04:54
2022.08.23 화요일
오후 04:46
국민로고플랫폼 로고폴리ⓖ
안녕하세요 고객님 로고폴리입니다.
와디즈를 통해 로고폴리 펀딩에 참여해 주
셔서 감사합니다. 고객님께서 구매하신 로
고폴리 셀프로고 쿠폰을 발송해 드립니다.
Better
자세한 사용방법은 아래 유튜브영상을 3분
정도만 시청하시면 쉽게 아실수있습니다!
^^
국민로고플랫폼 로고폴리를 이용해 주셔
서 감사합니다.
LOGOPOLLY
1578
[로고폴리 셀프 쿠폰 도착~!]
와디즈를 통해 구매하신 셀프로 쿠폰을
발송해 드립니다.
1. 마이페이지 > 쿠폰등록
2. 결제화면 > 쿠폰번호입력
을 통해 셀프로로 쿠폰을 사용하세요!
ASDF-2022A-3450
1. 카카오톡 쿠폰발송
펀딩이 마감되면, 3일 이내 펀딩을 신청하신 순서대로 쿠폰이
발송됩니다. 쿠폰은 로고폴리 플랫폼 PC버전에서 로고를 만드신
후, 결제과정에서 쿠폰번호를 입력해서 사용합니다.
발급받은 쿠폰은 타인에게 양도 가능합니다.
Better
wadiz X LOGOPOLLY
Lite
SELF LOGODESIGN COUPON
#로고디자인 쿠폰
패스트합니다.
FL2022A10578
2. 우편으로 쿠폰발송
입력해 주신 주소지로 셀프로고 쿠폰과 간단한 사용설명서를
발송해 드립니다. 쿠폰은 타인에게 양도 가능합니다.
(*쿠폰발송은 상황에 따라 변경될 수 있음을 미리 공지합니다.)꼭! 확인해주세요!
• 제공받은 쿠폰은 바로사용가능합니다.
.
리워드는 10월25일~10월27일 입력해주신 휴대폰번호를
바탕으로 카카오톡 쿠폰발송 1회, 와디즈가입시 입력한
이메일로1회, 총2회 발송됩니다.
이메일함이 가득찼다면 미리 비워주세요!
• 셀프로고쿠폰 유효기간은 발송일 기준 11개월 이내입니다.
• 제공받은쿠폰은 타인에게 양도 가능합니다.
.
ㆍ상업적인 사용용도 범위를 꼭 체크해주세요. 숙지 미숙으로
인한 문제발생시 서비스제공자인 (주)폴리시티21은 고객
에게 발생한 문제와 손해에 대하여는 아무런 책임을 부담하지
않습니다.'세상의 모든로고
두둥!
로고폴리에 다
땅
1900009
빠빰!
01
다N
1. 네이버 스마트스토어 로고만들고, 스토어 적용까지 5분!
5분만 투자하고 내 쇼핑몰의 퀄리티를
높이세요!"
174,158968,"과수원은 이미 하얀 배꽃이 가득 했어요. 바니는 배꽃에게 다가갔지요.
""안녕, 혹시 내 친구 딸기를 본 적 있니? 엉덩이가 조금 빨간 친구 말이야.""
33지난 가을보다 조금 야윈 암소들이 일제히 바니를 바라봤어요.
""암소야, 내 친구 딸기 봤니? 날개 끝이 조금 빨간 친구 말이야.""*
22-0
딸기야
어딨니?
미세한 벌통 틈새 사이로 들어오는 봄 햇살에
드디어 잠에서 깬 꿀벌 바니는 기지개를 켜며 일어났어요.
""하~암"" 이미 주변이 위잉위잉 소리로 가득한 걸 보니,
바니가 제일 늦잠을 잔 것 같아요.
그런데 먼저 일어나면 기다리겠다고 약속한
바니의 친구 딸기가 보이지 않았어요.
윙잉--
잉
윙윙딸기야
어딨니?
미세한 벌통 틈새 사이로 들어오는 봄 햇살에
드디어 잠에서 깬 꿀벌 바니는 기지개를 켜며 일어났어요.
""하~암"" 이미 주변이 위잉위잉 소리로 가득한 걸 보니,
바니가 제일 늦잠을 잔 것 같아요.
그런데 먼저 일어나면 기다리겠다고 약속한
바니의 친구 딸기가 보이지 않았어요.
800와우벌 이야기
꿀벌 마니의 친구 찾기 힘
글·그림 김하영
와우띠
컬러링북
와우벌 이야기
꿀벌 바니의 친구 찾기
글·그림 김하영
=
와우띠FSC
SEC
SELEC
NDARY
FIBERS
PCF
PRINTED WITH
SOY INK쎄
11/1
와우벌 이야기
- 바니의 친구 찾기 모험-
글·그림 김하영
Shoar
컬러링북
와우벌 이야기
멍하니의 친구 찾기 오청-
글·그림 김하영
와우따와우벌 이야기
꿀벌 바니의 친구 찾기 모험-
글·그림 김하영
컬러링북
와우띠
와우벌 이야기
-꿀벌 바나의 친구 찾기 모험 -
글·그림 김하영
와우띠2
Withing
바니와 친구들
와우벌 키링은 이렇게 만들었어요시민들의
노력으로
수거한
병뚜껑을
(
BAR
""다양한
칼라 조합으로
분쇄하여
출처 : 노플라스틱선데이
와우벌
캐릭터로
사출했어요하니
딸기-
호두""안녕! 혹시 내 친구 작은 꿀벌을 본 적이 있니?
두 볼이 조금 빨간 꿀벌 말이야.""
팔 다리가 앙상하게 마른 아이는 신기한 듯
바니를 쳐다보며 말했어요.
“꿀벌? 그러고 보니 정말 오랜만에 꿀벌을 만난 것 같아.
벌들이 윙윙 날아다니는 소리도 잊고 살았거든.""바니
딸기
호두3
wow thing
와우벌 ~ 집
비누받침 이렇게 만들어 졌어요.Honeycomb안전한턱
ayded
결합 구조
물빠짐 구조와우띵 로고
T
100%
Recycled
Pure
100% 리사이클 플라스틱
벌집의 육각형와우병
|||||||4
was withing.
와우벌 패밀리
온가족이 함께 사용해요I""꿀벌 70억 마리가 사라져""와우띵을 소개합니다
feat. 마켓그래딧.01.
בנן.greditw withing
와우띵 리워드 사이즈
자세한 크기를 확인해 보세요와우벌 이야기
- 하나의 친구 찾기 -
글·그림 김하영
컬러링북
와우따
와우벌 이야기
- 친구 찾기 모험-
글·그림 김하영
와우따
190.0
250.02.00
19.26
Η
19.05
1.50
Ø3.20
33.0082.2
68.0
58.0
65.0
92.0WOW thing!
와우띵 리워드 구성
와디즈를 위한 혜택있는 가격입니다-20%
-15%
-15%
-15%
-15%
-10%
-10%
-10%
-10%
와우벌 이야기
y
그림
Reward
리워드 안내
컬러링
와오띠
와우벌
family
와우벌 이야기
-29-
009
74,000원 59,200원
와우벌 북
duo
와우벌 이야기
42-
그림
와우따
그림
or
이
23,000원 19,550원
와우벌 키링
trio
와우벌 이야기
-8y429-29-
그림
18,000원 15,300원
AID
와우벌 비누받침
trio
와우따
33,000원 28,050원
키링 + 비누받침
combo
or
中 택1
17,000원 14,450원
or
와우벌 그림책
single
와우띠
와우벌 이야기
꿀벌의 친구 찾기 -
글·그림 김하영
12,000원 10,800원
와우벌 컬러링북
single
있으띠
or
와우벌 이야기
꿀멍하니 친구찾기 -
글·그림 김하영
컬러링북
11,000원 9,900원
와우벌 키링
Single
or
中 택1
6,000원 5,400원
와우벌 비누받침
single
or
中 택1
11,000원 9,900원Withing
유의사항
아래 내용을 꼭 확인해 주세요Wow.thing
안내사항
리워드 관련 안내 드립니다, or mining:
펀딩금 사용 계획
펀딩금 이렇게 사용될 거예요wawaithing.
배송 안내
이렇게 만나실 수 있습니다.Com
Q&A
자주 궁금해 하시는 내용을 모아봤어요1
www.thing!
와우벌 이야기
동화책은 이렇게 만들어 졌어요0
(
8
36
a
Poio
5+26²)
२
(oldly
..
MQ
www
날개는?
| 계획성공
B
B 3
B
33
MM
3
A
LA
100004
200000
D
(1)
@
vo
()
ЧAY
au
633
0/0
^)
ED
16
O
(1002)딸기야
어딨니?
74
SAN
coce
45
20
G
1-A
NERACIO
휑
&
3
하니
Tants
60
100000
w
femar
흔적있어?
1008-5
마을에 가면
딸기를 찾을 수
있겠지?"
175,159116,"Star
GuardianETINESORES
무시무시하고 잔혹한 괴물,
다가오는 혼돈과 파멸
괴물들과 함께 나타난 ‘암흑 우주의 사신'
피들스틱
“키에에엑….!”
*******
모르가나
“이 아이들은 큰 그림을 보지 못하고 있어,
이제 제대로 알려 줘야겠네·
어둠으로 뒤덮으려는 악의 세력…
혼돈과 파멸, 광기로 물들어가는 세계…
하지만,
이런 악의 무리에 대항하는
“별수호자""AHRI
*****
제작 가능 기종
IPHONE
IPHONE 7/8 (SE2)
IPHONE 7+/8+
IPHONE XS/X
IPHONE XS MAX
IPHONE XR
IPHONE 11
IPHONE 11 PRO
IPHONE 11 PRO MAX
IPHONE 12 MINI
IPHONE 12/12 PRO
IPHONE 12 PRO MAX
KALSA
PHONE 13 MINI
IPHONE 13
IPHONE 13 PRO
IPHONE 13 PRO MAX
GALAXY
GALAXY SIO
GALAXY S10+
GALAXY S10 5G
GALAXY S20
GALAXY S20+
GALAXY S20 ULTRA 5G
GALAXY NOTE 10
GALAXY NOTE 10+
GALAXY NOTE 20
GALAXY NOTE 20 ULTRA 5G
-
GALAXY S21
GALAXY S21+
GALAXY S21 ULTRA 5G
GALAXY S22
GALAXY S22+
GALAXY S22 ULTRA 5G
★ 카드 슬라이드 케이스의 경우,
iPhone 13 시리즈와 Galaxy S22 시리즈는 제작이 불가합니다.
SCENE #02. AIRPODS CASE
오랜만에 여유를 즐기던 별 수호자들...펑-
!
이게 무슨 일이지?!!
아칼리!! 괜찮아?!
뭐야!! 너희가 한 짓이야?!
그 반응을 보니 조이 너가 한 짓은 아닌가보군,
우선 상황을 파악할 필요가 있겠어.
흥! 지금은 봐주도록 하지!
짜증나는 별 수호자 녀석들...작아졌지만 매혹적인 내 미모는 여전하잖아? 후훗.
W내가 2등신이 되었다니... 그래도 전투에는 문제없어!새로운 공격인건가?! 내가 귀여워지다니..!!
2
?!!?!흥!! 내가 한게 아니야!! 맞아 란~ 난 항상 귀여웠다구!!
※?!☆//투명 프린팅
하드 프린팅노
제작 가능 기종
AIR PODS
AIR PODS 1,2
AIR PODS 3
AIR PODS PRO
★ 에어팟 1,2세대는 호환되는 기종으로 동일한 디자인으로 제작됩니다.REWARD LIST
별 세트
휴대폰 케이스(하드, 젤리 중 택1) + 무선 이어폰 케이스 세트
AHRIAL SA KIDE
A
2 수호자 세트
휴대폰 카드 슬라이드 케이스 + 무선 이어폰 케이스 세트
AHRIAL SAE
A
1. 하드 or 젤리 케이스
휴대폰 케이스 단품
XHRILL SALVADE
AHRINGS
2. 카드 슬라이드 케이스
AHRIAL SA
정가 44,600원
20% 35,900원
A
KRE
A
*
정가 47,600원
16% 39,900원
4 무선 이어폰 케이스 단품
NOTICE
19,800원
LEAGUEOF
LEGENDS
22,800원
24,800원
스마트폰 기기는 포함되어 있지 않습니다.
슈퍼플레이가 Riot 공식 라이선스를 취득하여 제작한 모든
모바일 액세서리 제품은 안전한 국내 생산 제품입니다.
자
별수호
단순 변심에 의한 펀딩금 반환 및 교환은 불가하며
제품 불량의 경우 교환이 가능합니다.
교환은 제품과 패키지가 훼손되지 않은 상태여야 하며
제품 수령 후로부터 14일 이내 가능합니다.
RIOT
GAMES""
© 2022 Riot Games, Inc. Riot Games, League of Legends, the L Icon and their
respective logos are trademarks, service marks or registered trademarks of
Riot Games, Inc. in the United States and in other countries.알림신청 EVENT
99
만나서 반갑습니다!
리그 오브 레전드 룰루 컵케이크 폼볼 증정!
바로 이 친구!
6
알림 신청 +펀딩 참여 해주시는
50분께 추첨을 통해 선물을 드립니다!얼리버드 한정 EVENT
99
“시스템 가동, 준비 완료
리그 오브 레전드 블리츠크랭크 보틀 증정!
72시간 내에 펀딩에 참여 할 경우!
추첨을 통해 50분께 드리는 혜택!!Sal
SA
리워드 옵션 기재 방법
1. 휴대폰 & 에어팟 기종을 작성해주세요.
휴대폰 케이스 제작 가능 기종
IPHONE
IPHONE 7/8 (SE2)
IPHONE 7+/8+
IPHONE XS/X
IPHONE XS MAX
IPHONE XR
IPHONE 11
IPHONE 11 PRO
IPHONE 11 PRO MAX
IPHONE 12 MINI
IPHONE 12/12 PRO
IPHONE 12 PRO MAX
IPHONE 13 MINI
IPHONE 13
IPHONE 13 PRO
IPHONE 13 PRO MAX
GALAXY SIO
GALAXY S10+
GALAXY S10 5G
201
GALAXY
GALAXY S20
GALAXY S20+
GALAXY S20 ULTRA 5G
GALAXY NOTE 10
GALAXY NOTE 10+
GALAXY NOTE 20
GALAXY NOTE 20 ULTRA 5G
GALAXY S21
GALAXY S21+
GALAXY S21 ULTRA 5G
GALAXY S22
GALAXY S22+
GALAXY S22 ULTRA 5G
★ 카드 슬라이드 케이스의 경우,
iPhone 13 시리즈와 Galaxy S22 시리즈는 제작이 불가합니다.
무선이어폰 제작 가능 기종
AIR PODS
AIR PODS 1,2
AIR PODS 3
AIR PODS PRO
2. 마음에 드는 케이스 종류를 작성해주세요.
휴대폰 케이스 (하드, 젤리, 카드)
'에어팟 케이스 (원톤, 투톤, 투명)
3. 좋아하는 챔피언을 작성해주세요.
아리, 카이사, 아칼리, 조이
리워드 옵션 기재 예시
1. 별 세트 [휴대폰 케이스 (하드 or 젤리) + 무선 이어폰 케이스]
예) 갤럭시 S22, 하드, 아리 / 에어팟 프로, 원톤, 카이사
2. 수호자 세트 [휴대폰 케이스 (카드 슬라이드) + 무선 이어폰 케이스]
예) 갤럭시 S21, 아리 / 에어팟 프로, 원톤, 카이사
3. 별 수호자 휴대폰 케이스 (젤리 / 하드 중 택 1)
예) 갤럭시 S22, 하드, 아리
4. 별 수호자 휴대폰 케이스 (카드 슬라이드)
예) 갤럭시 S21, 아리
5. 별 수호자 무선 이어폰 케이스 (에어팟 케이스 종류 중 택 1)
예) 에어팟 프로, 원톤, 카이사YAUSSEGUE
SUPERPLAY
Superplay makes your superplay별 수호자들과 함께 맞서 싸울 서포터즈님들을 위한
별 수호자 모바일 액세서리 출시!
Star?
Guardian
AHRI KA SA ZOE
A
별의 숙적,
공허에 맞서 싸우는 별 수호자
한국에서 가장 먼저 득템 Chance!!
27
Only 와디즈 특별 할인 혜택!!!
K
그들과 함께 하기 위해, 그들을 응원하기 위해
모바일 액세서리를 준비했습니다.
전 세계적인 인기게임 리그 오브 레전드에 별 수호자가 2022년 여름 다시 돌아왔습니다.
그들을 응원하고 사랑해주는 유저분들에게
매력적인 별수호자 모바일 액세서리를 선보입니다.
A
K.
A
별 수호자 모바일 액세서리 펀딩에
참여 해야 하는 이유!
출시 기념 풍성한 EVENT!!
◆ 알림 신청 혜택
◆ 72시간 타임어택
K
리그 오브 레전드 찐팬으로 별수호자와 함께하고 싶다면!SCENE #01. PHONE CASE
이전 별 수호자와 새로운 단원들까지 모두를 이끄는
대체불가, 카리스마 넘치는 단장
“아리”
27
아리
때가 됐어. 우리의 운명은 우리 스스로가 결정해야지.”AHRI
젤리 케이스
AHRI
하드 케이스
8:
AHRI
카드 슬라이드 케이스
약자를 보면 그냥 지나치지 못하는 타고난 리더,
별수호자들과 그들의 이상을 동경하는
“카이사""
카이사
“별수호자들은 언제나 사람들을 도왔지. 그들을 실망시킬 수 없어.""젤리 케이스
KALSA
하드 케이스
KALSA
카드 슬라이드 케이스
외향적이고 활달한 도시 소녀였지만
마음속에 의심을 가지게 된
“아칼리""
아칼리
“별수호자들은 밝게 빛났다가, 이내 쓰러져 버려. 하지만 아무도 신경 안쓰잖아""젤리 케이스
A
하드 케이스
A
K
카드 슬라이드 케이스
최초의 고대 별 수호자였지만
사랑이 아닌 혼돈을 원하며 거대한 광기를 불러오려 하는
흑화한 별 수호자
""조이""
조이
'새로운 놀이를 시작하자, 헤헤! 바로 '별 수호자 죽이기' 야!“22 Riot Games
젤리 케이스
ZOE
12022 Rice Games
하드 케이스
ZOE
32022 Rict Games
카드 슬라이드 케이스젤리 프린팅
HRI
하드 프린팅
ARI"
